source_file,section,no,npd,description,ident,qty,iso,area,flag
6820-R2-67180-06_EPCL-SS01_0..pdf,OTHER THAN SHOP MATERIALS,1,1,"Pipes, Seamless, ASME ' B36.19/B36.10, ASTM A312 Gr.TP304L, NPTM Ends, w/ coupling, -, S-80S",C76KFFTD,1.1,6820-R2-67180-06,6820,
6820-R2-67180-06_EPCL-SS01_0..pdf,OTHER THAN SHOP MATERIALS,4,1,"Nipple, ASTM A312 Gr.TP304L, NPTM Ends, L = 3in, -, S-80S",CEZMKL0,2.0,6820-R2-67180-06,6820,
6820-R2-67180-06_EPCL-SS01_0..pdf,OTHER THAN SHOP MATERIALS,5,1,"Plug, Solid Round Head Type, ASME B16.11, ASTM A182 Gr.F304L, NPTM End, Annealed,",C7BP51NZ,1.0,6820-R2-67180-06,6820,
6820-R2-67180-06_EPCL-SS01_0..pdf,OTHER THAN SHOP MATERIALS,7,1,"THD Flg, ASME B16.5, ASTM A182 Gr.F304L, 150 Lbs, RF/NPTF End, Annealed,",C7W2U48L,1.0,6820-R2-67180-06,6820,
6820-R2-67180-06_EPCL-SS01_0..pdf,OTHER THAN SHOP MATERIALS,8,1,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, Full Face, Thk=1/8in, -,",C7CT1ZFH,2.0,6820-R2-67180-06,6820,
6820-R2-67180-06_EPCL-SS01_0..pdf,OTHER THAN SHOP MATERIALS,9,1/2,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 2.75 in. Length",C6S4K87U,8.0,6820-R2-67180-06,6820,
6820-R2-67180-06_EPCL-SS01_0..pdf,OTHER THAN SHOP MATERIALS,10,1,"Plug Flg,SP, Tapered Plug, Non Lubricated, API 599, ASTM A351 Gr.CF8M, 150 Lbs, RF, Ends as per ASME B16.5, -, LO,-, -, Valve Tag: PL-0548",C76KHSRR,1.0,6820-R2-67180-06,6820,
6820-R2-67180-06_EPCL-SS01_0..pdf,OTHER THAN SHOP MATERIALS,11,1,"Plug Fem,RgP, Tapered Plug, Non Lubricated, API 599, ASTM A351 Gr.CF8M, 300 Lbs, NPTF Ends, Ends as per ASME B1.20.1,-, LO, -, Valve Tag: PL-0547",C76KHSRH,2.0,6820-R2-67180-06,6820,
6820-R2-67180-06_EPCL-SS01_0..pdf,PIPE SUPPORTS,12,1,PS221-1,PS221,1.0,6820-R2-67180-06,6820,
6820-R2-67180-06_EPCL-SS01_0..pdf,PIPE SUPPORTS,13,1,PS732-2-41.6-21.8,PS732,1.0,6820-R2-67180-06,6820,
6820-R2-67180-06_EPCL-SS01_0..pdf,PIPE SUPPORTS,14,1,"PS210-1 TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0331 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 EPCL-SS01 - LINE No. 1""-R2-67180-EPCL-SS01-P Battleground DRAWING NUMBER REV. 6820-R2-67180-06 *6820-R2-67180-06*",PS210,1.0,6820-R2-67180-06,6820,
6820-R2-67181-01_SLPG-CS01_1.pdf,PIPE SUPPORTS,9,3,PS434-C-3-27.6875-14-6,PS434,1.0,6820-R2-67181-01,6820,
6820-R2-67181-01_SLPG-CS01_1.pdf,PIPE SUPPORTS,10,3,PS412-13.94-10,PS412,1.0,6820-R2-67181-01,6820,
6820-R2-67181-01_SLPG-CS01_1.pdf,PIPE SUPPORTS,11,3,PS204-3,PS204,1.0,6820-R2-67181-01,6820,
6820-R2-67181-01_SLPG-CS01_1.pdf,PIPE SUPPORTS,12,3,PS430-3-A-42.75,PS430,1.0,6820-R2-67181-01,6820,
6820-R2-67181-02_SLPG-CS01_1..pdf,OTHER THAN SHOP MATERIALS,7,3,"NM Flat Gk, Aramid Fiber Reinforced SBR, 150 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C7SM1YGT,2.0,6820-R2-67181-02,6820,
6820-R2-67181-02_SLPG-CS01_1..pdf,OTHER THAN SHOP MATERIALS,9,5/8,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 3.75 in. Length",C6S4K88S,8.0,6820-R2-67181-02,6820,
6820-R2-67181-02_SLPG-CS01_1..pdf,OTHER THAN SHOP MATERIALS,10,1/2,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 3 in. Length",C6S4K87V,4.0,6820-R2-67181-02,6820,
6820-R2-67181-02_SLPG-CS01_1..pdf,OTHER THAN SHOP MATERIALS,11,3,"Gat Flg, -, API 600, ASTM A216 Gr.WCB,150 Lbs, RF, Ends as per ASME B16.5, HO,-, Valve Tag: GA-0215",C76SPAB8,1.0,6820-R2-67181-02,6820,
6820-R2-67181-02_SLPG-CS01_1..pdf,PIPE SUPPORTS,1,3,PS412-13.94-10,PS412,1.0,6820-R2-67181-02,6820,
6820-R2-67181-02_SLPG-CS01_1..pdf,PIPE SUPPORTS,14,3,PS206-3-1,PS206,1.0,6820-R2-67181-02,6820,
6820-R2-67181-02_SLPG-CS01_1..pdf,PIPE SUPPORTS,15,3,PS204-3,PS204,1.0,6820-R2-67181-02,6820,
6820-R2-67181-03_SLPG-CS01_1.pdf,OTHER THAN SHOP MATERIALS,8,1,"Plug, Solid Round Head Type, ASME",CBBPLK4,1.0,6820-R2-67181-03,6820,
6820-R2-67181-03_SLPG-CS01_1.pdf,OTHER THAN SHOP MATERIALS,10,1/2,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 3 in. Length",C6S4K87V,4.0,6820-R2-67181-03,6820,
6820-R2-67181-03_SLPG-CS01_1.pdf,OTHER THAN SHOP MATERIALS,11,1,"Gat Fem, API 602, ASTM A105N,800 Lbs, NPTF Ends, HO,-, Valve Tag: GA-0120",C76SPABV,1.0,6820-R2-67181-03,6820,
6820-R2-67181-04_SLPG-CS01_2.pdf,OTHER THAN SHOP MATERIALS,8,3,"NM Flat Gk, Aramid Fiber Reinforced SBR, 150 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C7SM1YGT,2.0,6820-R2-67181-04,6820,
6820-R2-67181-04_SLPG-CS01_2.pdf,OTHER THAN SHOP MATERIALS,10,5/8,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 3.75 in. Length",C6S4K88S,8.0,6820-R2-67181-04,6820,
6820-R2-67181-04_SLPG-CS01_2.pdf,OTHER THAN SHOP MATERIALS,11,1/2,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 3 in. Length",C6S4K87V,8.0,6820-R2-67181-04,6820,
6820-R2-67181-04_SLPG-CS01_2.pdf,OTHER THAN SHOP MATERIALS,12,3,"Gat Flg, -, API 600, ASTM A216 Gr.WCB,150 Lbs, RF, Ends as per ASME B16.5, HO,-, Valve Tag: GA-0215",C76SPAB8,1.0,6820-R2-67181-04,6820,
6820-R2-67181-05_SLPG-CS01_0..pdf,OTHER THAN SHOP MATERIALS,8,1,"Plug, Solid Round Head Type, ASME B16.11, ASTM A105N, NPTM End, -,",CBBPLK4,1.0,6820-R2-67181-05,6820,
6820-R2-67181-05_SLPG-CS01_0..pdf,OTHER THAN SHOP MATERIALS,9,2,"NM Flat Gk, Aramid Fiber Reinforced SBR, 150 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C7SM1YGR,2.0,6820-R2-67181-05,6820,
6820-R2-67181-05_SLPG-CS01_0..pdf,OTHER THAN SHOP MATERIALS,10,5/8,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 5.75 in. Length",C6S4K890,4.0,6820-R2-67181-05,6820,
6820-R2-67181-05_SLPG-CS01_0..pdf,OTHER THAN SHOP MATERIALS,11,2,"Gat Fem, API 602, ASTM A105N,800 Lbs, NPTF Ends, HO,-, Valve Tag: GA-0120",C8ADWXKM,1.0,6820-R2-67181-05,6820,
6820-R2-67181-05_SLPG-CS01_0..pdf,OTHER THAN SHOP MATERIALS,12,1,"Gat Fem, API 602, ASTM A105N,800 Lbs, NPTF Ends, HO,-, Valve Tag: GA-0120",C76SPABV,1.0,6820-R2-67181-05,6820,
6820-R2-67181-05_SLPG-CS01_0..pdf,PIPE SUPPORTS,14,3,PS412-13.94-10,PS412,1.0,6820-R2-67181-05,6820,
6820-R2-67181-05_SLPG-CS01_0..pdf,PIPE SUPPORTS,15,3,PS204-3,PS204,1.0,6820-R2-67181-05,6820,
6820-R2-67181-05_SLPG-CS01_0..pdf,PIPE SUPPORTS,16,3,PS430-3-A-48,PS430,1.0,6820-R2-67181-05,6820,
6820-R2-67181-06_SLPG-CS01_1.pdf,OTHER THAN SHOP MATERIALS,7,1/2,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 3 in. Length",C6S4K87V,4.0,6820-R2-67181-06,6820,
6820-R2-67181-07_SLPG-CS01_1.pdf,OTHER THAN SHOP MATERIALS,6,3,"NM Flat Gk, Aramid Fiber Reinforced SBR, 150 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C7SM1YGT,1.0,6820-R2-67181-07,6820,
6820-R2-67181-07_SLPG-CS01_1.pdf,OTHER THAN SHOP MATERIALS,7,5/8,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 3.75 in. Length",C6S4K88S,4.0,6820-R2-67181-07,6820,
6820-R2-67181-07_SLPG-CS01_1.pdf,OTHER THAN SHOP MATERIALS,8,3,"Bld Flg, ASME B16.5, ASTM A105N, 150 Lbs, RF, -,",CFG6WM66,1.0,6820-R2-67181-07,6820,
6820-R2-67181-07_SLPG-CS01_1.pdf,PIPE SUPPORTS,9,3,PS204-3,PS204,2.0,6820-R2-67181-07,6820,
6820-R2-67181-08_SLPG-CS01_1.pdf,PIPE SUPPORTS,5,3,PS204-3,PS204,3.0,6820-R2-67181-08,6820,
6820-R2-67181-08_SLPG-CS01_1.pdf,PIPE SUPPORTS,6,3,PS206-3-1,PS206,1.0,6820-R2-67181-08,6820,
6820-R2-67181-09_SLPG-CS01_0..pdf,OTHER THAN SHOP MATERIALS,6,3,"NM Flat Gk, Aramid Fiber Reinforced SBR, 150 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C7SM1YGT,1.0,6820-R2-67181-09,6820,
6820-R2-67181-09_SLPG-CS01_0..pdf,OTHER THAN SHOP MATERIALS,7,5/8,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 3.75 in. Length",C6S4K88S,4.0,6820-R2-67181-09,6820,
6820-R2-67181-09_SLPG-CS01_0..pdf,OTHER THAN SHOP MATERIALS,8,3,"Bld Flg, ASME B16.5, ASTM A105N, 150 Lbs, RF, -,",CFG6WM66,1.0,6820-R2-67181-09,6820,
6820-R2-67181-09_SLPG-CS01_0..pdf,PIPE SUPPORTS,9,3,PS204-3,PS204,5.0,6820-R2-67181-09,6820,
6820-R2-67181-10_SLPG-CS01_0.pdf,PIPE SUPPORTS,6,2,PS430-3-A-45.74,PS430,2.0,6820-R2-67181-10,6820,
6820-R2-67181-10_SLPG-CS01_0.pdf,PIPE SUPPORTS,7,2,PS406-3-18.31-50.20-29.46,PS406,2.0,6820-R2-67181-10,6820,
6820-R2-67181-10_SLPG-CS01_0.pdf,PIPE SUPPORTS,8,2,PS204-2,PS204,3.0,6820-R2-67181-10,6820,
6820-R2-67181-10_SLPG-CS01_0.pdf,PIPE SUPPORTS,9,2,PS430-3-A-42,PS430,1.0,6820-R2-67181-10,6820,
6820-R2-67181-10_SLPG-CS01_0.pdf,PIPE SUPPORTS,10,2,PS206-2-1,PS206,1.0,6820-R2-67181-10,6820,
6820-R2-67181-10_SLPG-CS01_0.pdf,PIPE SUPPORTS,11,2,PS406-3-18.31-63.80-44.02,PS406,1.0,6820-R2-67181-10,6820,
6820-R2-67181-10_SLPG-CS01_0.pdf,PIPE SUPPORTS,12,2,PS406-3-14.53-63.80-44.02,PS406,1.0,6820-R2-67181-10,6820,
6820-R2-67181-10_SLPG-CS01_0.pdf,PIPE SUPPORTS,13,2,PS430-4-A-42,PS430,1.0,6820-R2-67181-10,6820,
6820-R2-67181-10_SLPG-CS01_0.pdf,PIPE SUPPORTS,14,2,PS406-3-20.44-60-22.5,PS406,1.0,6820-R2-67181-10,6820,
6820-R2-67181-11_SLPG-CS01_0.pdf,OTHER THAN SHOP MATERIALS,6,2,"NM Flat Gk, Aramid Fiber Reinforced SBR, 150 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C7SM1YGR,1.0,6820-R2-67181-11,6820,
6820-R2-67181-11_SLPG-CS01_0.pdf,OTHER THAN SHOP MATERIALS,7,5/8,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 3.5 in. Length",C6S4K88R,4.0,6820-R2-67181-11,6820,
6820-R2-67181-11_SLPG-CS01_0.pdf,OTHER THAN SHOP MATERIALS,8,2,"Bld Flg, ASME B16.5, ASTM A105N, 150 Lbs, RF, -,",CFG6WM62,1.0,6820-R2-67181-11,6820,
6820-R2-67181-11_SLPG-CS01_0.pdf,PIPE SUPPORTS,9,2,PS434-C-3-48.46-39.5-11,PS434,1.0,6820-R2-67181-11,6820,
6820-R2-67181-11_SLPG-CS01_0.pdf,PIPE SUPPORTS,10,2,PS204-2,PS204,2.0,6820-R2-67181-11,6820,
6820-R2-67181-11_SLPG-CS01_0.pdf,PIPE SUPPORTS,11,2,PS402-2A-48,PS402,1.0,6820-R2-67181-11,6820,
6820-R2-67181-12_SLPG-CS01_0.pdf,PIPE SUPPORTS,6,2,PS204-2,PS204,4.0,6820-R2-67181-12,6820,
6820-R2-67181-12_SLPG-CS01_0.pdf,PIPE SUPPORTS,7,2,PS406-3A-43.84-54-27,PS406,1.0,6820-R2-67181-12,6820,
6820-R2-67181-12_SLPG-CS01_0.pdf,PIPE SUPPORTS,8,2,PS413-2-10-10,PS413,1.0,6820-R2-67181-12,6820,
6820-R2-67181-12_SLPG-CS01_0.pdf,PIPE SUPPORTS,9,2,PS206-2-1,PS206,1.0,6820-R2-67181-12,6820,
6820-R2-67181-12_SLPG-CS01_0.pdf,PIPE SUPPORTS,10,2,PS402-2A-48,PS402,2.0,6820-R2-67181-12,6820,
6820-R2-67181-12_SLPG-CS01_0.pdf,PIPE SUPPORTS,11,2,PS434-C-3-50.46-36-11,PS434,1.0,6820-R2-67181-12,6820,
6820-R2-67181-13_SLPG-CS01_0.pdf,OTHER THAN SHOP MATERIALS,6,2,"NM Flat Gk, Aramid Fiber Reinforced SBR, 150 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C7SM1YGR,1.0,6820-R2-67181-13,6820,
6820-R2-67181-13_SLPG-CS01_0.pdf,OTHER THAN SHOP MATERIALS,7,5/8,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 3.5 in. Length",C6S4K88R,4.0,6820-R2-67181-13,6820,
6820-R2-67181-13_SLPG-CS01_0.pdf,OTHER THAN SHOP MATERIALS,8,2,"Bld Flg, ASME B16.5, ASTM A105N, 150 Lbs, RF, -,",CFG6WM62,1.0,6820-R2-67181-13,6820,
6820-R2-67181-13_SLPG-CS01_0.pdf,PIPE SUPPORTS,9,2,PS204-2,PS204,5.0,6820-R2-67181-13,6820,
6820-R2-67181-13_SLPG-CS01_0.pdf,PIPE SUPPORTS,10,2,PS406-2-44.34-38-13.5,PS406,2.0,6820-R2-67181-13,6820,
6820-R2-67181-13_SLPG-CS01_0.pdf,PIPE SUPPORTS,11,2,PS406-3-50.34-46.09-14.12,PS406,1.0,6820-R2-67181-13,6820,
6820-R2-67181-13_SLPG-CS01_0.pdf,PIPE SUPPORTS,12,2,PS430-3-A-48,PS430,2.0,6820-R2-67181-13,6820,
6820-R2-67181-13_SLPG-CS01_0.pdf,PIPE SUPPORTS,13,2,PS406-2-44.6-30-14.12,PS406,1.0,6820-R2-67181-13,6820,
6820-R2-67182-01_SCXL-CS01_0.pdf,PIPE SUPPORTS,4,1,PS204-1,PS204,1.0,6820-R2-67182-01,6820,
6820-R2-67182-01_SCXL-CS01_0.pdf,PIPE SUPPORTS,5,1,PS719-H-14-10-/,PS719,1.0,6820-R2-67182-01,6820,
6820-R2-67182-02_SCXL-CS01_1..pdf,OTHER THAN SHOP MATERIALS,7,1/2,"Plug, Solid Round Head Type, ASME B16.11, ASTM A105N, NPTM End, -,",CBBPLK2,1.0,6820-R2-67182-02,6820,
6820-R2-67182-02_SCXL-CS01_1..pdf,OTHER THAN SHOP MATERIALS,8,1,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, Full Face, Thk=1/8in, -,",C7CT1ZFH,2.0,6820-R2-67182-02,6820,
6820-R2-67182-02_SCXL-CS01_1..pdf,OTHER THAN SHOP MATERIALS,9,1/2,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 2.75 in. Length",C6S4K87U,8.0,6820-R2-67182-02,6820,
6820-R2-67182-02_SCXL-CS01_1..pdf,OTHER THAN SHOP MATERIALS,10,1/2,"Gat Fem, API 602, ASTM A105N,800 Lbs, NPTF Ends, HO,-, Valve Tag: GA-0120",C76SPABT,1.0,6820-R2-67182-02,6820,
6820-R2-67182-02_SCXL-CS01_1..pdf,PIPE SUPPORTS,11,1,PS709-A-19.86-10,PS709,1.0,6820-R2-67182-02,6820,
6820-R2-67182-02_SCXL-CS01_1..pdf,PIPE SUPPORTS,12,1,PS433-1,PS433,2.0,6820-R2-67182-02,6820,
6820-R2-67182-02_SCXL-CS01_1..pdf,PIPE SUPPORTS,13,1,PS201-1,PS201,2.0,6820-R2-67182-02,6820,
6820-R2-67182-02_SCXL-CS01_1..pdf,PIPE SUPPORTS,14,1,PS712-D-21,PS712,1.0,6820-R2-67182-02,6820,
6820-R2-67182-02_SCXL-CS01_1..pdf,PIPE SUPPORTS,15,1,PS205-B,PS205,1.0,6820-R2-67182-02,6820,
6820-R2-67182-02_SCXL-CS01_1..pdf,PIPE SUPPORTS,16,1,PS719-G-48-7.9-/,PS719,1.0,6820-R2-67182-02,6820,
6820-R2-67182-03_SCXL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,5,1,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, Full Face, Thk=1/8in, -,",C7CT1ZFH,2.0,6820-R2-67182-03,6820,
6820-R2-67182-03_SCXL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,6,1/2,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 2.75 in. Length",C6S4K87U,8.0,6820-R2-67182-03,6820,
6820-R2-67182-03_SCXL-CS01_0..pdf,PIPE SUPPORTS,8,1,PS433-1,PS433,3.0,6820-R2-67182-03,6820,
6820-R2-67182-03_SCXL-CS01_0..pdf,PIPE SUPPORTS,9,1,PS709-A-19.86-10,PS709,1.0,6820-R2-67182-03,6820,
6820-R2-67182-03_SCXL-CS01_0..pdf,PIPE SUPPORTS,10,1,PS201-1,PS201,3.0,6820-R2-67182-03,6820,
6820-R2-67182-03_SCXL-CS01_0..pdf,PIPE SUPPORTS,11,1,PS712-D-10.70,PS712,1.0,6820-R2-67182-03,6820,
6820-R2-67183-01_SCXL-CS01_0.pdf,PIPE SUPPORTS,4,1,PS433-1,PS433,3.0,6820-R2-67183-01,6820,
6820-R2-67183-01_SCXL-CS01_0.pdf,PIPE SUPPORTS,5,1,PS719-H-36.2-12-/,PS719,3.0,6820-R2-67183-01,6820,
6820-R2-67183-01_SCXL-CS01_0.pdf,PIPE SUPPORTS,6,1,PS201-1,PS201,3.0,6820-R2-67183-01,6820,
6820-R2-67183-02_SCXL-CS01_0.pdf,PIPE SUPPORTS,4,1,PS433-1,PS433,4.0,6820-R2-67183-02,6820,
6820-R2-67183-02_SCXL-CS01_0.pdf,PIPE SUPPORTS,5,1,PS201-1,PS201,4.0,6820-R2-67183-02,6820,
6820-R2-67183-02_SCXL-CS01_0.pdf,PIPE SUPPORTS,6,1,PS719-H-36.2-12-/,PS719,3.0,6820-R2-67183-02,6820,
6820-R2-67183-02_SCXL-CS01_0.pdf,PIPE SUPPORTS,7,1,PS221-1,PS221,1.0,6820-R2-67183-02,6820,
6820-R2-67183-02_SCXL-CS01_0.pdf,PIPE SUPPORTS,8,1,PS210-1,PS210,2.0,6820-R2-67183-02,6820,
6820-R2-67183-02_SCXL-CS01_0.pdf,PIPE SUPPORTS,9,1,PS713-D-24,PS713,1.0,6820-R2-67183-02,6820,
6820-R2-67183-02_SCXL-CS01_0.pdf,PIPE SUPPORTS,10,1,PS713-D-30.5,PS713,1.0,6820-R2-67183-02,6820,
6820-R2-67183-03_SCXL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,6,1/2,"Plug, Solid Round Head Type, ASME B16.11, ASTM A105N, NPTM End, -,",CBBPLK2,1.0,6820-R2-67183-03,6820,
6820-R2-67183-03_SCXL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,7,1,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, Full Face, Thk=1/8in, -,",C7CT1ZFH,2.0,6820-R2-67183-03,6820,
6820-R2-67183-03_SCXL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,8,1/2,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 2.75 in. Length",C6S4K87U,8.0,6820-R2-67183-03,6820,
6820-R2-67183-03_SCXL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,10,1/2,"Gat Fem, API 602, ASTM A105N,800 Lbs, NPTF Ends, HO,-, Valve Tag: GA-0120",C76SPABT,1.0,6820-R2-67183-03,6820,
6820-R2-67183-03_SCXL-CS01_0..pdf,PIPE SUPPORTS,11,1,PS712-D-20.8,PS712,1.0,6820-R2-67183-03,6820,
6820-R2-67183-03_SCXL-CS01_0..pdf,PIPE SUPPORTS,12,1,PS433-1,PS433,1.0,6820-R2-67183-03,6820,
6820-R2-67183-03_SCXL-CS01_0..pdf,PIPE SUPPORTS,13,1,PS201-1,PS201,1.0,6820-R2-67183-03,6820,
6820-R2-67183-04_SCXL-CS01_0.pdf,PIPE SUPPORTS,6,1,PS201-1,PS201,2.0,6820-R2-67183-04,6820,
6820-R2-67183-04_SCXL-CS01_0.pdf,PIPE SUPPORTS,7,1,PS712-D-20.8,PS712,1.0,6820-R2-67183-04,6820,
6820-R2-67183-04_SCXL-CS01_0.pdf,PIPE SUPPORTS,8,1,PS433-1,PS433,2.0,6820-R2-67183-04,6820,
6820-R2-67183-04_SCXL-CS01_0.pdf,PIPE SUPPORTS,9,1,PS709-A-18-18,PS709,1.0,6820-R2-67183-04,6820,
6820-R2-67183-05_SCXL-CS01_0.pdf,PIPE SUPPORTS,4,1,PS433-1,PS433,2.0,6820-R2-67183-05,6820,
6820-R2-67183-05_SCXL-CS01_0.pdf,PIPE SUPPORTS,5,1,PS201-1,PS201,2.0,6820-R2-67183-05,6820,
6820-R2-67183-05_SCXL-CS01_0.pdf,PIPE SUPPORTS,6,1,PS712-D-15,PS712,2.0,6820-R2-67183-05,6820,
6820-R2-67183-06_SCXL-CS01_0.pdf,PIPE SUPPORTS,4,1,PS433-1,PS433,4.0,6820-R2-67183-06,6820,
6820-R2-67183-06_SCXL-CS01_0.pdf,PIPE SUPPORTS,5,1,PS201-1,PS201,4.0,6820-R2-67183-06,6820,
6820-R2-67183-06_SCXL-CS01_0.pdf,PIPE SUPPORTS,6,1,PS221-1,PS221,1.0,6820-R2-67183-06,6820,
6820-R2-67183-06_SCXL-CS01_0.pdf,PIPE SUPPORTS,7,1,PS210-1,PS210,2.0,6820-R2-67183-06,6820,
6820-R2-67183-07_SCXL-CS01_0.pdf,PIPE SUPPORTS,4,1,PS433-1,PS433,3.0,6820-R2-67183-07,6820,
6820-R2-67183-07_SCXL-CS01_0.pdf,PIPE SUPPORTS,5,1,PS201-1,PS201,3.0,6820-R2-67183-07,6820,
6820-R2-67184-01_SIPG-CS01_1.pdf,OTHER THAN SHOP MATERIALS,11,24,"SW Gk, AISI 304/Graphite, 300 Lbs, RF as per ASME B16.5, Thk=1/8in, -, -,",CGKFEG67,2.0,6820-R2-67184-01,6820,
6820-R2-67184-01_SIPG-CS01_1.pdf,OTHER THAN SHOP MATERIALS,12,2,"SW Gk, AISI 304/Graphite, 300 Lbs, RF as per ASME B16.5, Thk=1/8in, -, -,",CGKFEG63,1.0,6820-R2-67184-01,6820,
6820-R2-67184-01_SIPG-CS01_1.pdf,OTHER THAN SHOP MATERIALS,14,5/8,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 3.5 in. Length",C6S4K88R,8.0,6820-R2-67184-01,6820,
6820-R2-67184-01_SIPG-CS01_1.pdf,OTHER THAN SHOP MATERIALS,15,24,"Gat Flg, -, API 600, ASTM A216 Gr.WCB,300 Lbs, RF, Ends as per ASME B16.5, GO,-, Valve Tag: VG-4",C7J7XW33,1.0,6820-R2-67184-01,6820,
6820-R2-67184-02_SIPG-CS01_1.pdf,OTHER THAN SHOP MATERIALS,8,2,"SW Gk, AISI 304/Graphite, 300 Lbs, RF as per ASME B16.5, Thk=1/8in, -, -,",CGKFEG63,3.0,6820-R2-67184-02,6820,
6820-R2-67184-02_SIPG-CS01_1.pdf,OTHER THAN SHOP MATERIALS,9,1/2,"SW Gk, AISI 304/Graphite, 300 Lbs, RF as per ASME B16.5, Thk=1/8in, -, -,",CGKFEG5T,1.0,6820-R2-67184-02,6820,
6820-R2-67184-02_SIPG-CS01_1.pdf,OTHER THAN SHOP MATERIALS,10,5/8,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 3.5 in. Length",C6S4K88R,8.0,6820-R2-67184-02,6820,
6820-R2-67184-02_SIPG-CS01_1.pdf,OTHER THAN SHOP MATERIALS,11,5/8,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 5.75 in. Length",C6S4K890,8.0,6820-R2-67184-02,6820,
6820-R2-67184-02_SIPG-CS01_1.pdf,OTHER THAN SHOP MATERIALS,12,1/2,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 2.75 in. Length",C6S4K87U,4.0,6820-R2-67184-02,6820,
6820-R2-67184-02_SIPG-CS01_1.pdf,OTHER THAN SHOP MATERIALS,13,2,"Gat Flg, -, API 600, ASTM A216 Gr.WCB,300 Lbs, RF, Ends as per ASME B16.5, HO,-, Valve Tag: VG-4",C7J7XW2J,1.0,6820-R2-67184-02,6820,
6820-R2-67184-02_SIPG-CS01_1.pdf,OTHER THAN SHOP MATERIALS,14,1/2,"Gat Fem, API 602, ASTM A105N,800",C80U8UAY,1.0,6820-R2-67184-02,6820,
6820-R2-67184-02_SIPG-CS01_1.pdf,PIPE SUPPORTS,17,24,PS204-24,PS204,1.0,6820-R2-67184-02,6820,
6820-R2-67184-03_SIPG-CS01_1..pdf,OTHER THAN SHOP MATERIALS,8,24,"SW Gk, AISI 304/Graphite, 300 Lbs, RF as per ASME B16.5, Thk=1/8in, -, -,",CGKFEG67,2.0,6820-R2-67184-03,6820,
6820-R2-67184-03_SIPG-CS01_1..pdf,OTHER THAN SHOP MATERIALS,9,2,"SW Gk, AISI 304/Graphite, 300 Lbs, RF as per ASME B16.5, Thk=1/8in, -, -,",CGKFEG63,2.0,6820-R2-67184-03,6820,
