source_file,section,no,npd,description,ident,qty,iso,area,flag
6820-R2-67283-01_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,4,1.1/2,"Bld Flg, ASME B16.5, ASTM B564 UNS N02200, 150 Lbs, RF, -, TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0324 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 NOHD-NI01 - LINE No. 1.5""-R2-67283-NOHD-NI01-H Battleground DRAWING NUMBER REV. 6820-R2-67283-01 *6820-R2-67283-01*",C7T63YAW,1.0,6820-R2-67283-01,6820,npd_suspicious
6820-R2-67284-01_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,1,1.1/2,"Pipes, Seamless, ASME B36.10, ASTM ' A106 Gr.B, NPTM Ends, w/ coupling, -, S-XS",CEZCLVN,2.6,6820-R2-67284-01,6820,npd_suspicious
6820-R2-67284-01_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,2,1.1/2,"90° Elb, ASME B16.11, ASTM A105N, 3000 Lbs, NPTF Ends, -,",C2JCKFK,2.0,6820-R2-67284-01,6820,npd_suspicious
6820-R2-67284-01_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,3,1.1/2,"THD Flg, ASME B16.5, ASTM A105N, 150 Lbs, RF/NPTF End, -,",CFG8U740,4.0,6820-R2-67284-01,6820,npd_suspicious
6820-R2-67284-01_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,4,1.1/2,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME",C7CT1ZFK,5.0,6820-R2-67284-01,6820,npd_suspicious
6820-R2-67284-01_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,4,,"B16.5, Full Face, Thk=1/8in, -,",,0.0,6820-R2-67284-01,6820,bad_qty
6820-R2-67284-01_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,7,1.1/2,"Gat Flg, -, API 600, ASTM A216 Gr.WCB,150 Lbs, RF, Ends as per ASME B16.5, HO,-, Valve Tag: GA-0215",C7SNM2BC,1.0,6820-R2-67284-01,6820,npd_suspicious
6820-R2-67284-01_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,8,1.1/2,"14-PIT-68342 14-PIT-68342 TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: V Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0324 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 EPCW-CS01 - LINE No. 1.5""-R2-67284-EPCW-CS01-H Battleground DRAWING NUMBER REV. 6820-R2-67284-01 *6820-R2-67284-01*",,1.0,6820-R2-67284-01,6820,bad_ident
6820-R2-67284-02_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,1,1.1/2,"Pipes, Seamless, ASME B36.10, ASTM ' A106 Gr.B, NPTM Ends, w/ coupling, -, S-XS",CEZCLVN,5.2,6820-R2-67284-02,6820,npd_suspicious
6820-R2-67284-02_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,2,1.1/2,"90° Elb, ASME B16.11, ASTM A105N, 3000 Lbs, NPTF Ends, -,",C2JCKFK,2.0,6820-R2-67284-02,6820,npd_suspicious
6820-R2-67284-02_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,3,1.1/2,"THD Flg, ASME B16.5, ASTM A105N, 150 Lbs, RF/NPTF End, -,",CFG8U740,2.0,6820-R2-67284-02,6820,npd_suspicious
6820-R2-67284-02_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,4,1.1/2,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, Full Face, Thk=1/8in, -,",C7CT1ZFK,3.0,6820-R2-67284-02,6820,npd_suspicious
6820-R2-67284-02_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,6,1.1/2,"Gat Flg, -, API 600, ASTM A216 Gr.WCB,150 Lbs, RF, Ends as per ASME B16.5, HO,-, Valve Tag: GA-0215",C7SNM2BC,1.0,6820-R2-67284-02,6820,npd_suspicious
6820-R2-67284-02_EPCW-CS01_0..pdf,PIPE SUPPORTS,7,1.1/2,PS433-1.5,PS433,1.0,6820-R2-67284-02,6820,npd_suspicious
6820-R2-67284-02_EPCW-CS01_0..pdf,PIPE SUPPORTS,8,1.1/2,PS719-G-21.45-7.84-/,PS719,1.0,6820-R2-67284-02,6820,npd_suspicious
6820-R2-67284-02_EPCW-CS01_0..pdf,PIPE SUPPORTS,150,,"TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: V Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0324 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 EPCW-CS01 - LINE No. 1.5""-R2-67284-EPCW-CS01-H Battleground DRAWING NUMBER REV. 6820-R2-67284-02 *6820-R2-67284-02*",,0.0,6820-R2-67284-02,6820,bad_qty
6820-R2-67284-03_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,1,1.1/2,"Pipes, Seamless, ASME B36.10, ASTM ' A106 Gr.B, NPTM Ends, w/ coupling, -, S-XS",CEZCLVN,4.9,6820-R2-67284-03,6820,npd_suspicious
6820-R2-67284-03_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,2,1.1/2,"90° Elb, ASME B16.11, ASTM A105N, 3000 Lbs, NPTF Ends, -,",C2JCKFK,2.0,6820-R2-67284-03,6820,npd_suspicious
6820-R2-67284-03_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,3,1.1/2,"THD Flg, ASME B16.5, ASTM A105N, 150 Lbs, RF/NPTF End, -,",CFG8U740,2.0,6820-R2-67284-03,6820,npd_suspicious
6820-R2-67284-03_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,4,1.1/2,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, Full Face, Thk=1/8in, -,",C7CT1ZFK,3.0,6820-R2-67284-03,6820,npd_suspicious
6820-R2-67284-03_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,6,1.1/2,"Gat Flg, -, API 600, ASTM A216 Gr.WCB,150 Lbs, RF, Ends as per ASME B16.5, HO,-, Valve Tag: GA-0215",C7SNM2BC,1.0,6820-R2-67284-03,6820,npd_suspicious
6820-R2-67284-03_EPCW-CS01_0..pdf,PIPE SUPPORTS,7,1.1/2,PS709-B-21.55-8,PS709,1.0,6820-R2-67284-03,6820,npd_suspicious
6820-R2-67284-03_EPCW-CS01_0..pdf,PIPE SUPPORTS,8,1.1/2,PS433-1.5,PS433,1.0,6820-R2-67284-03,6820,npd_suspicious
6820-R2-67284-03_EPCW-CS01_0..pdf,PIPE SUPPORTS,150,,"TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: V Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0324 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 EPCW-CS01 - LINE No. 1.5""-R2-67284-EPCW-CS01-H Battleground DRAWING NUMBER REV. 6820-R2-67284-03 *6820-R2-67284-03*",,0.0,6820-R2-67284-03,6820,bad_qty
6820-R2-67285-01_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,1,1.1/2,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C6S4K87H,2.0,6820-R2-67285-01,6820,npd_suspicious
6820-R2-67285-01_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,3,1.1/2,"Plug Flg,SP, Inverted Tapered Plug, Non Lubricated, API 599, ASTM B564 UNS N02200, 150 Lbs, RF, Ends as per ASME B16.5, -, LO,-, -, Valve Tag: PL-0503_LO",C8RR9V38,1.0,6820-R2-67285-01,6820,npd_suspicious
6820-R2-67285-01_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,4,1.1/2,"Bld Flg, ASME B16.5, ASTM B564 UNS N02200, 150 Lbs, RF, -, TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0324 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 NOHD-NI01 - LINE No. 1.5""-R2-67285-NOHD-NI01-H Battleground DRAWING NUMBER REV. 6820-R2-67285-01 *6820-R2-67285-01*",C7T63YAW,1.0,6820-R2-67285-01,6820,npd_suspicious
6820-R2-67285-02_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,5,3,"14-LT-68260B 14-LT-68260B TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0324 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 NOHD-NI01 - LINE No. 3""-R2-67285-NOHD-NI01-H Battleground DRAWING NUMBER REV. 6820-R2-67285-02 *6820-R2-67285-02*",,1.0,6820-R2-67285-02,6820,bad_ident
6820-R2-67285-03_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,8,3,14-LIT-68260B 14-LIT-68260B,,1.0,6820-R2-67285-03,6820,bad_ident
6820-R2-67285-04_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,5,3,"14-LT-68260A 14-LT-68260A TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0324 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 NOHD-NI01 - LINE No. 3""-R2-67285-NOHD-NI01-H Battleground DRAWING NUMBER REV. 6820-R2-67285-04 *6820-R2-67285-04*",,1.0,6820-R2-67285-04,6820,bad_ident
6820-R2-67285-05_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,8,3,14-LIT-68260A 14-LIT-68260A,,1.0,6820-R2-67285-05,6820,bad_ident
6820-R2-67286-01_NOHD-NI01_0.pdf,OTHER THAN SHOP MATERIALS,11,2,14-PIT-68352 14-PIT-68352,,1.0,6820-R2-67286-01,6820,bad_ident
6820-R2-67286-02_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,5,1.1/2,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C6S4K87H,2.0,6820-R2-67286-02,6820,npd_suspicious
6820-R2-67286-02_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,7,1.1/2,"Plug Flg,SP, Inverted Tapered Plug, Non Lubricated, API 599, ASTM B564 UNS N02200, 150 Lbs, RF, Ends as per ASME B16.5, -, LO,-, -, Valve Tag: PL-0503_LO",C8RR9V38,1.0,6820-R2-67286-02,6820,npd_suspicious
6820-R2-67287-02_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,1,1.1/2,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C6S4K87H,2.0,6820-R2-67287-02,6820,npd_suspicious
6820-R2-67287-02_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,3,1.1/2,"Plug Flg,SP, Inverted Tapered Plug, Non Lubricated, API 599, ASTM B564 UNS N02200, 150 Lbs, RF, Ends as per ASME B16.5, -, LO,-, -, Valve Tag: PL-0503_LO",C8RR9V38,1.0,6820-R2-67287-02,6820,npd_suspicious
6820-R2-67287-02_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,4,1.1/2,"Bld Flg, ASME B16.5, ASTM B564 UNS N02200, 150 Lbs, RF, -, TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0324 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 NOHD-NI01 - LINE No. 1.5""-R2-67287-NOHD-NI01-H Battleground DRAWING NUMBER REV. 6820-R2-67287-02 *6820-R2-67287-02*",C7T63YAW,1.0,6820-R2-67287-02,6820,npd_suspicious
6820-R2-67287-03_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,1,1.1/2,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C6S4K87H,1.0,6820-R2-67287-03,6820,npd_suspicious
6820-R2-67287-03_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,3,1.1/2,"14-TE-68412 14-TE-68412 TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0324 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 NOHD-NI01 - LINE No. 1.5""-R2-67287-NOHD-NI01-H Battleground DRAWING NUMBER REV. 6820-R2-67287-03 *6820-R2-67287-03*",,1.0,6820-R2-67287-03,6820,bad_ident
6820-R2-67287-04_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,1,1.1/2,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C6S4K87H,2.0,6820-R2-67287-04,6820,npd_suspicious
6820-R2-67287-04_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,3,1.1/2,"Plug Flg,SP, Inverted Tapered Plug, Non Lubricated, API 599, ASTM B564 UNS N02200, 150 Lbs, RF, Ends as per ASME B16.5, -, LO,-, -, Valve Tag: PL-0503_LO",C8RR9V38,1.0,6820-R2-67287-04,6820,npd_suspicious
6820-R2-67287-04_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,4,1.1/2,"Bld Flg, ASME B16.5, ASTM B564 UNS N02200, 150 Lbs, RF, -, TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0324 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 NOHD-NI01 - LINE No. 1.5""-R2-67287-NOHD-NI01-H Battleground DRAWING NUMBER REV. 6820-R2-67287-04 *6820-R2-67287-04*",C7T63YAW,1.0,6820-R2-67287-04,6820,npd_suspicious
6820-R2-67291-01_NOHD-SS01_0..pdf,OTHER THAN SHOP MATERIALS,1,1.1/2,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C6S4K87H,2.0,6820-R2-67291-01,6820,npd_suspicious
6820-R2-67291-01_NOHD-SS01_0..pdf,OTHER THAN SHOP MATERIALS,3,1.1/2,"Plug Flg,SP, Tapered Plug, Non Lubricated, API 599, ASTM A351 Gr.CF8M, 150 Lbs, RF, Ends as per ASME B16.5, -, LO,-, -, Valve Tag: PL-0548",C76KHSRS,1.0,6820-R2-67291-01,6820,npd_suspicious
6820-R2-67291-01_NOHD-SS01_0..pdf,OTHER THAN SHOP MATERIALS,4,1.1/2,"Bld Flg, ASME B16.5, ASTM A182 Gr.F316L, 150 Lbs, RF, Annealed, TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0326 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 NOHD-SS01 - LINE No. 1.5""-R2-67291-NOHD-SS01-H Battleground DRAWING NUMBER REV. 6820-R2-67291-01 *6820-R2-67291-01*",C80R6Y1K,1.0,6820-R2-67291-01,6820,npd_suspicious
6820-R2-67292-01_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,1,1.1/2,"Pipes, Seamless, ASME B36.10, ASTM ' A106 Gr.B, NPTM Ends, w/ coupling, -, S-XS",CEZCLVN,0.9,6820-R2-67292-01,6820,npd_suspicious
6820-R2-67292-01_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,2,1.1/2,"90° Elb, ASME B16.11, ASTM A105N, 3000 Lbs, NPTF Ends, -,",C2JCKFK,1.0,6820-R2-67292-01,6820,npd_suspicious
6820-R2-67292-01_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,3,1.1/2,"THD Flg, ASME B16.5, ASTM A105N, 150 Lbs, RF/NPTF End, -,",CFG8U740,2.0,6820-R2-67292-01,6820,npd_suspicious
6820-R2-67292-01_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,4,1.1/2,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, Full Face, Thk=1/8in, -,",C7CT1ZFK,4.0,6820-R2-67292-01,6820,npd_suspicious
6820-R2-67292-01_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,7,1.1/2,"Gat Flg, -, API 600, ASTM A216 Gr.WCB,150 Lbs, RF, Ends as per ASME B16.5, HO,-, Valve Tag: GA-0215",C7SNM2BC,1.0,6820-R2-67292-01,6820,npd_suspicious
6820-R2-67292-01_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,8,1.1/2,"14-PIT-68343 14-PIT-68343 TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: V Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0326 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 EPCW-CS01 - LINE No. 1.5""-R2-67292-EPCW-CS01-H Battleground DRAWING NUMBER REV. 6820-R2-67292-01 *6820-R2-67292-01*",,1.0,6820-R2-67292-01,6820,bad_ident
6820-R2-67293-01_NOHD-SS01_0..pdf,OTHER THAN SHOP MATERIALS,1,1.1/2,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C6S4K87H,2.0,6820-R2-67293-01,6820,npd_suspicious
6820-R2-67293-01_NOHD-SS01_0..pdf,OTHER THAN SHOP MATERIALS,3,1.1/2,"Plug Flg,SP, Tapered Plug, Non Lubricated, API 599, ASTM A351 Gr.CF8M, 150 Lbs, RF, Ends as per ASME B16.5, -, LO,-, -, Valve Tag: PL-0548",C76KHSRS,1.0,6820-R2-67293-01,6820,npd_suspicious
6820-R2-67293-01_NOHD-SS01_0..pdf,OTHER THAN SHOP MATERIALS,4,1.1/2,"Bld Flg, ASME B16.5, ASTM A182 Gr.F316L, 150 Lbs, RF, Annealed, TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0326 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 NOHD-SS01 - LINE No. 1.5""-R2-67293-NOHD-SS01-H Battleground DRAWING NUMBER REV. 6820-R2-67293-01 *6820-R2-67293-01*",C80R6Y1K,1.0,6820-R2-67293-01,6820,npd_suspicious
6820-R2-67293-02_NOHD-SS01_0..pdf,OTHER THAN SHOP MATERIALS,5,3,"14-LT-68270A 14-LT-68270A TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0326 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 NOHD-SS01 - LINE No. 3""-R2-67293-NOHD-SS01-H Battleground DRAWING NUMBER REV. 6820-R2-67293-02 *6820-R2-67293-02*",,1.0,6820-R2-67293-02,6820,bad_ident
6820-R2-67293-03_NOHD-SS01_0..pdf,OTHER THAN SHOP MATERIALS,9,3,14-LIT-68270B 14-LIT-68270B,,1.0,6820-R2-67293-03,6820,bad_ident
6820-R2-67293-04_NOHD-SS01_0..pdf,OTHER THAN SHOP MATERIALS,9,3,14-LIT-68270A 14-LIT-68270A,,1.0,6820-R2-67293-04,6820,bad_ident
6820-R2-67293-05_NOHD-SS01_0..pdf,OTHER THAN SHOP MATERIALS,5,3,"14-LT-68270B 14-LT-68270B TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0326 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 NOHD-SS01 - LINE No. 3""-R2-67293-NOHD-SS01-H Battleground DRAWING NUMBER REV. 6820-R2-67293-05 *6820-R2-67293-05*",,1.0,6820-R2-67293-05,6820,bad_ident
6820-R2-67294-02_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,1,1.1/2,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C6S4K87H,2.0,6820-R2-67294-02,6820,npd_suspicious
6820-R2-67294-02_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,3,1.1/2,"Plug Flg,SP, Inverted Tapered Plug, Non Lubricated, API 599, ASTM B564 UNS N02200, 150 Lbs, RF, Ends as per ASME B16.5, -, LO,-, -, Valve Tag: PL-0503_LO",C8RR9V38,1.0,6820-R2-67294-02,6820,npd_suspicious
6820-R2-67294-02_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,4,1.1/2,"Bld Flg, ASME B16.5, ASTM B564 UNS N02200, 150 Lbs, RF, -, TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0326 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 NOHD-NI01 - LINE No. 1.5""-R2-67294-NOHD-NI01-P Battleground DRAWING NUMBER REV. 6820-R2-67294-02 *6820-R2-67294-02*",C7T63YAW,1.0,6820-R2-67294-02,6820,npd_suspicious
6820-R2-67294-03_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,1,1.1/2,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C6S4K87H,1.0,6820-R2-67294-03,6820,npd_suspicious
6820-R2-67294-03_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,3,1.1/2,"14-TE-68413 14-TE-68413 TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0326 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 NOHD-NI01 - LINE No. 1.5""-R2-67294-NOHD-NI01-P Battleground DRAWING NUMBER REV. 6820-R2-67294-03 *6820-R2-67294-03*",,1.0,6820-R2-67294-03,6820,bad_ident
6820-R2-67294-04_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,1,1.1/2,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C6S4K87H,2.0,6820-R2-67294-04,6820,npd_suspicious
6820-R2-67294-04_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,3,1.1/2,"Plug Flg,SP, Inverted Tapered Plug, Non Lubricated, API 599, ASTM B564 UNS N02200, 150 Lbs, RF, Ends as per ASME B16.5, -, LO,-, -, Valve Tag: PL-0503_LO",C8RR9V38,1.0,6820-R2-67294-04,6820,npd_suspicious
6820-R2-67294-04_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,4,1.1/2,"Bld Flg, ASME B16.5, ASTM B564 UNS N02200, 150 Lbs, RF, -, TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0326 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 NOHD-NI01 - LINE No. 1.5""-R2-67294-NOHD-NI01-P Battleground DRAWING NUMBER REV. 6820-R2-67294-04 *6820-R2-67294-04*",C7T63YAW,1.0,6820-R2-67294-04,6820,npd_suspicious
6820-R2-67296-01_EPCL-SS01_0..pdf,OTHER THAN SHOP MATERIALS,1,1.1/2,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, Full Face, Thk=1/8in, -,",C7CT1ZFK,2.0,6820-R2-67296-01,6820,npd_suspicious
6820-R2-67296-01_EPCL-SS01_0..pdf,OTHER THAN SHOP MATERIALS,3,1.1/2,"Plug Flg,SP, Tapered Plug, Non Lubricated, API 599, ASTM A351 Gr.CF8M, 150 Lbs, RF, Ends as per ASME B16.5, -, LO,-, -, Valve Tag: PL-0548 TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0329 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 EPCL-SS01 - LINE No. 1.5""-R2-67296-EPCL-SS01-H Battleground DRAWING NUMBER REV. 6820-R2-67296-01 *6820-R2-67296-01*",C76KHSRS,1.0,6820-R2-67296-01,6820,npd_suspicious
6820-R2-67296-02_EPCL-SS01_0..pdf,OTHER THAN SHOP MATERIALS,1,1.1/2,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, Full Face, Thk=1/8in, -,",C7CT1ZFK,2.0,6820-R2-67296-02,6820,npd_suspicious
6820-R2-67296-02_EPCL-SS01_0..pdf,OTHER THAN SHOP MATERIALS,3,1.1/2,"Plug Flg,SP, Tapered Plug, Non Lubricated, API 599, ASTM A351 Gr.CF8M, 150 Lbs, RF, Ends as per ASME B16.5, -, LO,-, -, Valve Tag: PL-0548 TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0329 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 EPCL-SS01 - LINE No. 1.5""-R2-67296-EPCL-SS01-H Battleground DRAWING NUMBER REV. 6820-R2-67296-02 *6820-R2-67296-02*",C76KHSRS,1.0,6820-R2-67296-02,6820,npd_suspicious
6820-R2-67296-05_EPCL-SS01_0..pdf,OTHER THAN SHOP MATERIALS,1,1.1/2,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, Full Face, Thk=1/8in, -,",C7CT1ZFK,2.0,6820-R2-67296-05,6820,npd_suspicious
6820-R2-67296-05_EPCL-SS01_0..pdf,OTHER THAN SHOP MATERIALS,3,1.1/2,"Plug Flg,SP, Tapered Plug, Non Lubricated, API 599, ASTM A351 Gr.CF8M, 150 Lbs, RF, Ends as per ASME B16.5, -, LO,-, -, Valve Tag: PL-0548",C76KHSRS,1.0,6820-R2-67296-05,6820,npd_suspicious
6820-R2-67296-05_EPCL-SS01_0..pdf,OTHER THAN SHOP MATERIALS,4,1.1/2,"14-LIT-68280 14-LIT-68280 TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0329 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 EPCL-SS01 - LINE No. 1.5""-R2-67296-EPCL-SS01-H Battleground DRAWING NUMBER REV. 6820-R2-67296-05 *6820-R2-67296-05*",,1.0,6820-R2-67296-05,6820,bad_ident
6820-R2-67296-06_EPCL-SS01_0..pdf,OTHER THAN SHOP MATERIALS,1,1.1/2,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, Full Face, Thk=1/8in, -,",C7CT1ZFK,2.0,6820-R2-67296-06,6820,npd_suspicious
6820-R2-67296-06_EPCL-SS01_0..pdf,OTHER THAN SHOP MATERIALS,3,1.1/2,"Plug Flg,SP, Tapered Plug, Non Lubricated, API 599, ASTM A351 Gr.CF8M, 150 Lbs, RF, Ends as per ASME B16.5, -, LO,-, -, Valve Tag: PL-0548",C76KHSRS,1.0,6820-R2-67296-06,6820,npd_suspicious
